longitude,latitude,station,value,area,purpose,height,color,areatype,datatype
139.44533,35.58511,鶴川・3600,2.6,898,田,26,0,,price
139.44275,35.54507,小田急町田・150,113.0,166,店舗、事務所兼住宅,1130,7,business,price
139.30072,35.61293,相原・850,12.2,133,店舗,122,0,business,price
139.45251,35.54354,町田・670,38.8,408,店舗、事務所兼住宅,388,2,business,price
139.44026,35.54825,小田急町田・850,37.0,149,店舗兼事務所,370,2,business,price
139.47179,35.53717,成瀬・250,28.2,319,店舗、事務所兼共同住宅,282,2,business,price
139.44624,35.54827,小田急町田・750,32.9,238,事務所,329,2,business,price
139.47084,35.53597,成瀬・150,28.4,131,店舗兼住宅,284,2,business,price
139.44746,35.54402,小田急町田・120,263.0,692,店舗兼事務所,2630,8,business,price
139.43164,35.55154,小田急町田・1500,20.0,264,店舗兼事務所,200,0,business,price
139.46454,35.58900,鶴川・1200,16.7,288,店舗兼共同住宅,167,0,business,price
139.44533,35.58511,鶴川・4700,11.9,132,店舗兼事務所,119,0,business,price
139.50288,35.69616,武蔵小金井・900,31.0,220,住宅,310,2,residence,price
139.49535,35.69920,武蔵小金井・1200,30.0,188,住宅,300,2,residence,price
139.51497,35.70753,武蔵小金井・1000,35.6,223,住宅,356,2,residence,price
139.50792,35.69601,武蔵小金井・900,33.8,138,住宅,338,2,residence,price
139.50371,35.70372,武蔵小金井・700,42.0,124,住宅,420,3,residence,price
139.53003,35.70744,東小金井・1100,33.4,150,住宅,334,2,residence,price
139.50539,35.68899,武蔵小金井・1400,26.6,145,住宅,266,2,residence,price
139.49879,35.70982,武蔵小金井・1700,30.1,235,住宅,301,2,residence,price
139.51344,35.69860,武蔵小金井・900,36.0,181,住宅,360,2,residence,price
139.50911,35.69924,武蔵小金井・100,142.0,119,店舗,1420,7,business,price
139.51001,35.70747,武蔵小金井・560,46.7,230,店舗兼共同住宅,467,3,business,price
139.51569,35.72272,花小金井・750,25.6,160,住宅,256,1,residence,price
139.49168,35.71278,国分寺・1900,26.7,164,住宅,267,2,residence,price
139.46306,35.72338,鷹の台・440,23.8,129,住宅,238,0,residence,price
139.50949,35.73289,花小金井・1000,23.9,123,住宅,239,0,residence,price
139.51447,35.72772,花小金井・300,31.1,240,住宅,311,2,residence,price
139.43341,35.73034,東大和市・430,19.5,120,住宅,195,0,residence,price
139.49474,35.74034,小平・1300,19.4,143,住宅,194,0,residence,price
139.48903,35.74087,小平・250,25.2,178,住宅,252,1,residence,price
139.48068,35.72456,一橋学園・480,26.6,165,住宅,266,2,residence,price
139.47424,35.72564,一橋学園・750,25.5,165,住宅,255,1,residence,price
139.46255,35.71918,鷹の台・400,23.6,116,住宅,236,0,residence,price
139.48102,35.73028,青梅街道・400,24.3,165,作業所兼住宅,243,1,residence,price
139.45192,35.73330,小川・1500,19.9,140,住宅,199,0,residence,price
139.46277,35.74163,小川・500,22.5,117,住宅,225,0,residence,price
139.43869,35.72506,東大和市・1300,18.1,110,住宅,181,0,residence,price
139.44443,35.72861,東大和市・1300,19.0,115,住宅,190,0,residence,price
139.51178,35.72178,花小金井・350,35.8,84,店舗兼住宅,358,2,business,price
139.46228,35.73640,小川・380,27.4,99,店舗兼住宅,274,2,business,price
139.47568,35.71893,一橋学園・180,32.4,131,店舗兼共同住宅,324,2,business,price
139.41840,35.66312,高幡不動・700,25.5,138,住宅,255,1,residence,price
139.42033,35.64775,高幡不動・2100,11.6,213,住宅,116,0,residence,price
139.42758,35.66074,百草園・580,21.5,203,住宅,215,0,residence,price
139.39098,35.67575,日野・530,23.3,174,住宅,233,0,residence,price
139.41077,35.65804,高幡不動・750,20.0,215,住宅,200,0,residence,price
139.37318,35.65795,豊田・940,22.9,106,住宅,229,0,residence,price
139.40797,35.66060,高幡不動・750,15.7,233,住宅,157,0,residence,price
139.37196,35.65068,豊田・1400,17.4,192,住宅,174,0,residence,price
139.42128,35.67340,万願寺・400,21.7,162,住宅,217,0,residence,price
139.37888,35.64186,平山城址公園・900,9.9,135,住宅,99,0,residence,price
139.38542,35.66039,豊田・500,23.7,132,住宅,237,0,residence,price
139.37959,35.66899,豊田・1300,24.0,160,住宅,240,1,residence,price
139.38776,35.68292,日野・800,19.6,165,住宅,196,0,residence,price
139.40555,35.67892,甲州街道・350,21.0,130,住宅,210,0,residence,price
139.40091,35.65696,南平・980,13.0,196,住宅,130,0,residence,price
139.39578,35.67413,日野・800,24.1,149,住宅,241,1,residence,price
139.39435,35.67903,日野（近接）,45.5,195,店舗兼事務所,455,3,business,price
139.39281,35.65411,南平・80,25.5,88,店舗、事務所兼住宅,255,1,business,price
139.41838,35.66971,万願寺・250,24.8,201,店舗兼住宅,248,1,business,price
139.47311,35.75945,東村山・820,20.6,184,住宅,206,0,residence,price
139.48041,35.75209,久米川・920,19.4,113,住宅,194,0,residence,price
139.47549,35.76763,東村山・1500,16.7,142,住宅,167,0,residence,price
139.48058,35.77722,新秋津・1400,16.2,132,住宅,162,0,residence,price
139.49356,35.77018,新秋津・1300,16.5,119,住宅,165,0,residence,price
139.46800,35.74977,久米川・450,26.0,215,住宅,260,2,residence,price
139.48312,35.75870,久米川・1500,16.7,171,住宅,167,0,residence,price
139.47058,35.77212,東村山・1500,16.8,204,住宅,168,0,residence,price
139.45526,35.75948,東村山・1200,17.8,119,住宅,178,0,residence,price
139.45532,35.74743,八坂・1300,17.6,171,住宅,176,0,residence,price
139.44939,35.75063,武蔵大和・1000,16.6,208,住宅,166,0,residence,price
139.48569,35.73490,小平・430,24.6,105,住宅,246,1,residence,price
139.47412,35.74960,久米川・140,34.2,82,店舗、事務所兼住宅,342,2,business,price
139.49606,35.77748,秋津・90,32.3,160,店舗兼住宅,323,2,business,price
139.46619,35.75967,東村山（接面）,40.0,566,事務所,400,2,business,price
139.47736,35.69518,国分寺・650,32.9,246,住宅,329,2,residence,price
139.48027,35.71053,国分寺・1200,29.4,159,住宅,294,2,residence,price
139.47382,35.70727,国分寺・1300,27.3,127,住宅,273,2,residence,price
139.45676,35.70047,西国分寺・1000,29.7,123,住宅,297,2,residence,price
139.45619,35.70517,西国分寺・1400,27.0,167,住宅,270,2,residence,price
139.46452,35.70856,恋ヶ窪・340,25.8,158,住宅,258,1,residence,price
139.45966,35.70916,恋ヶ窪・600,25.7,118,住宅,257,1,residence,price
139.43726,35.70819,国立・1500,22.6,213,住宅,226,0,residence,price
139.45001,35.71315,国立・2200,20.6,150,住宅,206,0,residence,price
139.48241,35.70169,国分寺・130,145.0,120,店舗兼事務所,1450,7,business,price
139.47887,35.69822,国分寺・150,90.0,90,店舗,900,6,business,price
139.44759,35.69646,国立・450,46.5,231,住宅,465,3,residence,price
139.43982,35.69694,国立・900,37.5,132,住宅,375,2,residence,price
139.43802,35.69213,国立・1200,33.1,166,住宅,331,2,residence,price
139.45453,35.69264,国立・1200,35.0,117,住宅,350,2,residence,price
139.44524,35.67411,矢川・180,24.2,262,共同住宅兼倉庫,242,1,residence,price
139.44524,35.67411,谷保・700,20.0,131,住宅,200,0,residence,price
139.44696,35.68538,谷保・500,37.9,201,店舗兼共同住宅,379,2,business,price
139.34305,35.72349,牛浜・450,17.4,123,住宅,174,0,residence,price
139.33292,35.72227,熊川・800,14.4,166,住宅,144,0,residence,price
139.32489,35.75124,福生・1100,16.8,159,住宅,168,0,residence,price
139.33228,35.73741,牛浜・500,17.7,185,空地,177,0,residence,price
139.34305,35.72349,拝島・700,15.1,101,住宅,151,0,residence,price
139.32147,35.74108,福生・70,33.8,152,店舗、事務所兼住宅,338,2,business,price
139.32825,35.73805,福生・500,20.0,206,店舗兼住宅,200,0,business,price
139.32147,35.74108,牛浜・800,13.3,264,店舗兼住宅,133,0,business,price
139.58191,35.63655,喜多見・740,31.9,132,住宅,319,2,residence,price
139.56767,35.63041,和泉多摩川・240,32.8,110,住宅,328,2,residence,price
139.56625,35.64151,国領・1400,28.3,109,住宅,283,2,residence,price
139.57945,35.63154,狛江・330,32.8,218,住宅,328,2,residence,price
139.57776,35.62612,和泉多摩川・300,30.7,148,住宅,307,2,residence,price
139.57425,35.62663,和泉多摩川・80,40.3,52,店舗兼住宅,403,2,business,price
139.43776,35.74871,武蔵大和・1200,13.8,119,住宅,138,0,residence,price
139.41562,35.73938,桜街道・130,20.8,196,住宅,208,0,residence,price
139.43053,35.73636,東大和市・600,20.8,158,住宅,208,0,residence,price
139.42812,35.75862,武蔵大和・1800,10.0,240,住宅,100,0,residence,price
139.42569,35.74363,上北台・1200,17.6,202,住宅,176,0,residence,price
139.40982,35.75301,上北台・1000,14.0,114,住宅,140,0,residence,price
139.41801,35.75393,上北台・1200,14.0,168,住宅,140,0,residence,price
139.41176,35.74498,上北台・600,19.2,208,住宅,192,0,residence,price
139.43384,35.73930,東大和市・850,21.0,127,住宅,210,0,residence,price
139.44879,35.74617,武蔵大和・1300,14.8,165,住宅,148,0,residence,price
139.44067,35.75447,武蔵大和・460,17.0,333,店舗兼住宅,170,0,business,price
139.43134,35.74228,東大和市・1100,20.6,209,店舗兼住宅,206,0,business,price
139.50256,35.77922,秋津・700,19.0,211,住宅,190,0,residence,price
139.50113,35.77131,秋津・820,19.5,116,住宅,195,0,residence,price
139.51520,35.77253,清瀬・460,27.7,173,住宅,277,2,residence,price
139.51820,35.78749,清瀬・2000,15.1,202,住宅,151,0,residence,price
139.51706,35.77955,清瀬・900,19.7,285,事務所兼住宅,197,0,residence,price
139.53770,35.78380,清瀬・2300,15.0,198,住宅,150,0,residence,price
139.52657,35.77562,清瀬・900,20.9,109,住宅,209,0,residence,price
139.51355,35.76883,清瀬・900,22.3,100,住宅,223,0,residence,price
139.52473,35.78364,清瀬・1500,18.4,230,住宅,184,0,residence,price
139.53252,35.78989,清瀬・2700,14.6,106,住宅,146,0,residence,price
139.52097,35.77211,清瀬（接面）,45.8,914,店舗兼事務所,458,3,business,price
139.51797,35.76897,清瀬・80,42.6,389,店舗兼事務所,426,3,business,price
139.54059,35.76719,東久留米・1500,18.0,110,住宅,180,0,residence,price
139.50587,35.75319,清瀬・2400,16.4,110,住宅,164,0,residence,price
139.50888,35.74068,花小金井・2000,19.2,264,住宅,192,0,residence,price
139.52760,35.75162,東久留米・1400,18.8,108,住宅,188,0,residence,price
139.52150,35.75513,東久留米・1500,19.9,126,住宅,199,0,residence,price
139.50758,35.76086,清瀬・1800,17.8,136,住宅,178,0,residence,price
139.52226,35.75119,東久留米・2100,17.2,115,住宅,172,0,residence,price
139.51729,35.74659,花小金井・2700,17.7,110,住宅,177,0,residence,price
139.53723,35.76014,東久留米・400,26.0,115,住宅,260,2,residence,price
139.49425,35.74548,小平・1600,17.4,102,住宅,174,0,residence,price
139.52818,35.76489,東久留米・730,21.8,131,住宅,218,0,residence,price
139.52094,35.75798,東久留米・1200,23.7,163,店舗兼住宅,237,0,business,price
139.53204,35.75937,東久留米（接面）,50.6,1422,事務所,506,3,business,price
139.39594,35.74045,武蔵砂川・1700,14.2,198,住宅,142,0,residence,price
139.37891,35.76240,武蔵砂川・4700,5.4,156,住宅,54,0,residence,price
139.40799,35.75732,上北台・1700,11.9,340,住宅,119,0,residence,price
139.37444,35.74062,西武立川・2100,11.8,110,住宅,118,0,residence,price
139.37317,35.74785,西武立川・3000,11.5,110,住宅,115,0,residence,price
139.37721,35.75682,西武立川・3900,10.4,231,住宅,104,0,residence,price
139.39073,35.74437,武蔵砂川・2300,13.2,139,住宅,132,0,residence,price
139.39819,35.73576,武蔵砂川・1000,15.4,113,住宅,154,0,residence,price
139.38959,35.75324,武蔵砂川・3400,11.6,109,住宅,116,0,residence,price
139.39426,35.73981,武蔵砂川・1500,15.4,160,店舗,154,0,business,price
139.37575,35.74115,武蔵砂川・2400,12.6,396,店舗,126,0,business,price
139.45822,35.64387,聖蹟桜ヶ丘・1700,14.6,247,住宅,146,0,residence,price
139.45488,35.64904,聖蹟桜ヶ丘・900,19.1,248,住宅,191,0,residence,price
139.44292,35.64816,聖蹟桜ヶ丘・1700,16.7,146,住宅,167,0,residence,price
139.44794,35.61564,京王永山・1900,14.6,202,住宅,146,0,residence,price
139.44086,35.64952,聖蹟桜ヶ丘・680,26.3,211,住宅,263,2,residence,price
139.41748,35.62255,京王多摩センター・900,20.4,258,住宅,204,0,residence,price
139.44170,35.63337,京王永山・900,17.7,259,住宅,177,0,residence,price
139.45894,35.62909,京王永山・1300,17.4,207,住宅,174,0,residence,price
139.44395,35.63882,聖蹟桜ヶ丘・1900,16.3,355,住宅,163,0,residence,price
139.43753,35.64414,聖蹟桜ヶ丘・2400,15.7,267,住宅,157,0,residence,price
139.43343,35.63572,聖蹟桜ヶ丘・1300,14.1,101,住宅,141,0,residence,price
139.44676,35.64388,聖蹟桜ヶ丘・1100,16.7,309,住宅,167,0,residence,price
139.45085,35.64589,聖蹟桜ヶ丘・850,19.0,263,住宅,190,0,residence,price
139.43311,35.63064,京王多摩センター・1100,18.9,157,住宅,189,0,residence,price
139.44858,35.65085,聖蹟桜ヶ丘・100,75.9,224,事務所,759,5,business,price
139.44843,35.64964,聖蹟桜ヶ丘・200,61.2,585,店舗、事務所兼共同住宅,612,4,business,price
139.41176,35.61591,唐木田・160,22.4,192,共同住宅,224,0,business,price
139.41937,35.62531,京王多摩センター・550,23.7,224,店舗、事務所兼共同住宅,237,0,business,price
139.44363,35.63311,京王永山・780,21.1,320,店舗兼事務所,211,0,business,price
139.44255,35.62530,京王永山・1000,17.2,381,店舗兼住宅,172,0,business,price
139.49190,35.63839,稲城・1200,21.5,181,住宅,215,0,residence,price
139.51416,35.63386,稲城・750,21.6,134,空地,216,0,residence,price
139.51416,35.63386,京王よみうりランド・700,21.6,163,住宅,216,0,residence,price
139.51416,35.63386,矢野口・870,22.6,109,住宅,226,0,residence,price
139.50050,35.64926,稲城長沼・500,20.0,175,住宅,200,0,residence,price
139.47774,35.64458,稲城長沼・300,26.2,135,店舗兼住宅,262,2,residence,price
139.51346,35.64748,稲城長沼・1000,22.2,120,住宅,222,0,residence,price
139.48799,35.62440,稲城・1200,19.5,198,店舗兼住宅,195,0,residence,price
139.51416,35.63386,矢野口・300,27.0,132,住宅,270,2,residence,price
139.49513,35.60637,新百合ヶ丘・1600,16.2,155,住宅,162,0,residence,price
139.48012,35.62845,若葉台・1500,18.2,206,住宅,182,0,residence,price
139.50085,35.64870,稲城長沼・370,24.6,118,住宅,246,1,residence,price
139.51346,35.64748,矢野口・950,21.9,128,住宅,219,0,residence,price
139.50085,35.64870,稲城長沼・200,30.0,145,店舗兼共同住宅,300,2,business,price
139.47774,35.64458,南多摩・150,26.2,121,店舗兼共同住宅,262,2,business,price
139.50426,35.63477,稲城・730,29.8,126,店舗兼住宅,298,2,business,price
139.31020,35.75674,羽村・650,14.1,165,住宅,141,0,residence,price
139.31952,35.75482,羽村・500,18.4,163,住宅,184,0,residence,price
139.32666,35.76292,羽村・1300,16.5,165,住宅,165,0,residence,price
139.30348,35.76714,羽村・1400,12.2,143,住宅,122,0,residence,price
139.30002,35.76216,羽村・1600,10.8,195,住宅,108,0,residence,price
139.31505,35.76329,羽村・650,17.9,196,店舗兼事務所,179,0,business,price
139.30202,35.77750,小作・100,28.6,140,店舗兼事務所,286,2,business,price
139.33112,35.75937,羽村・1800,9.1,2315,工場,91,0,,price
139.27806,35.72375,秋川・1200,10.2,146,住宅,102,0,residence,price
139.28755,35.71844,秋川・1900,5.6,118,住宅,56,0,residence,price
139.29735,35.72012,秋川・680,12.2,132,住宅,122,0,residence,price
139.30798,35.72121,東秋留・900,11.7,124,住宅,117,0,residence,price
139.30542,35.74117,福生・1700,9.8,118,住宅,98,0,residence,price
139.28651,35.72517,秋川・240,12.7,101,住宅,127,0,residence,price
139.22188,35.72967,武蔵五日市・680,8.5,181,住宅,85,0,residence,price
139.25093,35.73050,武蔵増戸・600,9.3,154,住宅,93,0,residence,price
139.23088,35.72336,武蔵五日市・1500,6.2,131,住宅,62,0,residence,price
139.28683,35.75100,秋川・3300,4.5,98,住宅,45,0,residence,price
139.17746,35.72725,武蔵五日市・5100,2.7,350,住宅,27,0,residence,price
139.29034,35.73341,秋川・800,16.5,413,店舗兼共同住宅,165,0,business,price
139.22188,35.72967,武蔵五日市・700,10.0,685,店舗,100,0,business,price
139.54477,35.74678,ひばりヶ丘・1200,26.1,132,住宅,261,2,residence,price
139.53716,35.72849,田無・530,34.9,179,住宅,349,2,residence,price
139.54030,35.72473,田無・600,29.6,220,住宅,296,2,residence,price
139.55301,35.74304,ひばりヶ丘・1500,24.0,161,住宅,240,1,residence,price
139.53362,35.71970,田無・1100,28.6,113,住宅,286,2,residence,price
